Date,Currency_Code,Impact,Actual,Previous
2019-01-24,EUR,high,0,0
2019-01-24,EUR,high,0,0
2019-01-24,USD,med,0,0
2019-01-24T00:30:00.000Z,AUD,med,-1,0
2019-01-24T00:30:00.000Z,AUD,high,1,0
2019-01-24T00:30:00.000Z,AUD,high,1,0
2019-01-24T05:00:00.000Z,JPY,low,0,0
2019-01-24T07:45:00.000Z,EUR,med,0,0
2019-01-24T08:00:00.000Z,EUR,low,1,0
2019-01-24T08:00:00.000Z,EUR,low,1,0
2019-01-24T08:00:00.000Z,EUR,low,-1,0
2019-01-24T08:30:00.000Z,EUR,low,1,0
2019-01-24T08:30:00.000Z,EUR,med,1,0
2019-01-24T08:30:00.000Z,EUR,med,-1,0
2019-01-24T08:30:00.000Z,EUR,med,-1,0
2019-01-24T08:30:00.000Z,EUR,med,-1,0
2019-01-24T08:30:00.000Z,EUR,low,-1,0
2019-01-24T10:00:00.000Z,GBP,high,0,0
2019-01-24T11:45:00.000Z,EUR,high,0,0
2019-01-24T11:45:00.000Z,EUR,high,1,0
2019-01-24T13:00:00.000Z,CHF,med,0,0
2019-01-24T13:30:00.000Z,USD,med,1,0
2019-01-24T15:00:00.000Z,USD,low,0,0
2019-01-24T15:30:00.000Z,GBP,high,0,0
2019-01-24T23:30:00.000Z,JPY,med,1,1
2019-01-25,EUR,med,0,0
2019-01-25T09:00:00.000Z,EUR,high,-1,0
2019-01-25T09:00:00.000Z,EUR,high,-1,0
2019-01-25T09:00:00.000Z,EUR,high,1,0
2019-01-27T23:50:00.000Z,JPY,high,0,0
2019-01-28,NZD,high,0,0
2019-01-28,EUR,med,0,0
2019-01-28T09:00:00.000Z,EUR,med,1,0
2019-01-28T10:25:00.000Z,USD,med,0,0
2019-01-28T14:00:00.000Z,EUR,med,0,0
2019-01-28T14:30:00.000Z,GBP,high,0,0
2019-01-28T15:30:00.000Z,USD,med,0,0
2019-01-28T21:45:00.000Z,NZD,med,-1,0
2019-01-29,GBP,med,0,0
2019-01-29T00:30:00.000Z,AUD,med,0,0
2019-01-29T02:00:00.000Z,CHF,med,0,0
2019-01-29T07:45:00.000Z,EUR,low,1,-1
2019-01-29T09:15:00.000Z,GBP,med,0,0
2019-01-29T10:30:00.000Z,EUR,med,0,0
2019-01-29T14:00:00.000Z,USD,med,-1,1
2019-01-29T15:00:00.000Z,USD,high,-1,-1
2019-01-29T15:30:00.000Z,USD,med,0,0
2019-01-29T17:30:00.000Z,GBP,med,0,0
2019-01-29T23:50:00.000Z,JPY,med,1,0
2019-01-29T23:50:00.000Z,JPY,med,1,0
2019-01-30,USD,med,0,0
2019-01-30T00:01:00.000Z,GBP,low,1,-1
2019-01-30T00:30:00.000Z,AUD,high,1,0
2019-01-30T05:00:00.000Z,JPY,low,-1,0
2019-01-30T06:30:00.000Z,EUR,med,1,0
2019-01-30T06:30:00.000Z,EUR,low,0,0
2019-01-30T07:00:00.000Z,EUR,low,-1,0
2019-01-30T07:00:00.000Z,EUR,med,1,0
2019-01-30T07:45:00.000Z,EUR,med,-1,1
2019-01-30T08:00:00.000Z,CHF,med,-1,0
2019-01-30T09:30:00.000Z,GBP,low,0,0
2019-01-30T10:00:00.000Z,EUR,med,-1,0
2019-01-30T10:00:00.000Z,EUR,med,0,0
2019-01-30T10:00:00.000Z,EUR,med,-1,0
2019-01-30T13:00:00.000Z,EUR,med,0,0
2019-01-30T13:00:00.000Z,EUR,med,-1,0
2019-01-30T13:00:00.000Z,EUR,low,0,0
2019-01-30T13:00:00.000Z,EUR,low,-1,0
2019-01-30T13:15:00.000Z,USD,high,1,-1
2019-01-30T15:00:00.000Z,USD,med,-1,-1
2019-01-30T19:00:00.000Z,USD,high,0,0
2019-01-30T19:00:00.000Z,USD,high,0,0
2019-01-30T19:30:00.000Z,USD,med,0,0
2019-01-30T23:50:00.000Z,JPY,med,0,0
2019-01-30T23:50:00.000Z,JPY,med,0,0
2019-01-30T23:50:00.000Z,JPY,high,0,0
2019-01-31,GBP,low,1,0
2019-01-31,GBP,low,1,0
2019-01-31T00:30:00.000Z,AUD,low,-1,0
2019-01-31T01:00:00.000Z,CNY,high,1,0
2019-01-31T01:00:00.000Z,CNY,med,1,0
2019-01-31T01:30:00.000Z,JPY,med,0,0
2019-01-31T05:00:00.000Z,JPY,med,1,0
2019-01-31T05:00:00.000Z,JPY,med,1,1
2019-01-31T07:00:00.000Z,EUR,med,-1,1
2019-01-31T07:45:00.000Z,EUR,low,1,0
2019-01-31T07:45:00.000Z,EUR,low,0,0
2019-01-31T07:45:00.000Z,EUR,low,0,0
2019-01-31T07:45:00.000Z,EUR,low,0,0
2019-01-31T08:55:00.000Z,EUR,med,0,0
2019-01-31T08:55:00.000Z,EUR,med,1,0
2019-01-31T10:00:00.000Z,EUR,med,0,0
2019-01-31T10:00:00.000Z,EUR,med,0,0
2019-01-31T10:00:00.000Z,EUR,med,0,0
2019-01-31T10:15:00.000Z,EUR,med,0,0
2019-01-31T13:30:00.000Z,CAD,high,0,0
2019-01-31T13:30:00.000Z,USD,med,-1,0
2019-01-31T13:30:00.000Z,CAD,low,-1,-1
2019-01-31T13:30:00.000Z,USD,med,-1,-1
2019-01-31T13:30:00.000Z,CAD,low,-1,0
2019-01-31T14:45:00.000Z,USD,med,-1,-1
2019-01-31T16:00:00.000Z,EUR,med,0,0
2019-01-31T17:45:00.000Z,CAD,med,0,0
2019-01-31T21:30:00.000Z,AUD,med,0,0
2019-01-31T23:30:00.000Z,JPY,med,0,0
2019-01-31T23:30:00.000Z,JPY,med,1,0
2019-02-01T00:30:00.000Z,AUD,med,0,0
2019-02-01T01:45:00.000Z,CNY,low,-1,0
2019-02-01T07:30:00.000Z,CHF,med,-1,-1
2019-02-01T08:30:00.000Z,CHF,low,-1,0
2019-02-01T08:50:00.000Z,EUR,low,0,0
2019-02-01T08:55:00.000Z,EUR,med,-1,0
2019-02-01T09:00:00.000Z,EUR,med,0,0
2019-02-01T09:30:00.000Z,GBP,med,-1,-1
2019-02-01T10:00:00.000Z,EUR,med,1,0
2019-02-01T10:00:00.000Z,EUR,med,0,0
2019-02-01T13:30:00.000Z,USD,high,1,-1
2019-02-01T13:30:00.000Z,USD,high,-1,0
2019-02-01T14:45:00.000Z,USD,med,0,0
2019-02-01T15:00:00.000Z,USD,high,1,1
2019-02-01T15:00:00.000Z,USD,low,1,0
2019-02-01T15:00:00.000Z,USD,high,1,0
2019-02-03T15:40:00.000Z,USD,med,0,0
2019-02-03T21:45:00.000Z,NZD,med,0,1
2019-02-04T00:00:00.000Z,AUD,med,0,1
2019-02-04T00:30:00.000Z,AUD,med,0,0
2019-02-04T00:30:00.000Z,AUD,high,-1,0
2019-02-04T00:30:00.000Z,USD,med,0,0
2019-02-04T01:00:00.000Z,NZD,med,0,0
2019-02-04T08:30:00.000Z,EUR,med,0,0
2019-02-04T09:30:00.000Z,EUR,med,-1,0
2019-02-04T09:30:00.000Z,GBP,med,-1,0
2019-02-04T10:00:00.000Z,EUR,low,-1,0
2019-02-04T10:00:00.000Z,EUR,low,-1,0
2019-02-04T21:30:00.000Z,AUD,med,0,0
2019-02-05T00:00:00.000Z,NZD,med,0,0
2019-02-05T00:30:00.000Z,AUD,med,1,1
2019-02-05T00:30:00.000Z,AUD,high,-1,1
2019-02-05T00:30:00.000Z,JPY,med,0,0
2019-02-05T00:30:00.000Z,JPY,med,0,0
2019-02-05T00:30:00.000Z,AUD,med,-1,0
2019-02-05T03:30:00.000Z,AUD,high,0,0
2019-02-05T08:50:00.000Z,EUR,low,-1,0
2019-02-05T08:50:00.000Z,EUR,low,1,0
2019-02-05T08:55:00.000Z,EUR,low,0,0
2019-02-05T08:55:00.000Z,EUR,med,-1,0
2019-02-05T09:00:00.000Z,EUR,med,1,0
2019-02-05T09:00:00.000Z,EUR,low,1,0
2019-02-05T09:00:00.000Z,EUR,med,0,0
2019-02-05T09:30:00.000Z,GBP,med,-1,0
2019-02-05T10:00:00.000Z,EUR,low,0,1
2019-02-05T10:00:00.000Z,EUR,med,1,1
2019-02-05T10:15:00.000Z,EUR,med,0,0
2019-02-05T10:15:00.000Z,EUR,med,0,0
2019-02-05T15:00:00.000Z,USD,high,-1,1
2019-02-06T01:30:00.000Z,AUD,med,0,0
2019-02-06T07:00:00.000Z,EUR,med,-1,1
2019-02-06T07:00:00.000Z,EUR,med,-1,1
2019-02-06T13:30:00.000Z,CAD,med,1,-1
2019-02-06T13:35:00.000Z,CAD,med,0,0
2019-02-06T15:00:00.000Z,CAD,med,0,0
2019-02-06T21:30:00.000Z,AUD,med,0,0
2019-02-06T23:05:00.000Z,USD,med,0,0
2019-02-07T00:00:00.000Z,USD,med,0,0
2019-02-07T00:30:00.000Z,AUD,med,0,0
2019-02-07T05:00:00.000Z,JPY,low,0,0
2019-02-07T07:00:00.000Z,EUR,med,-1,1
2019-02-07T07:00:00.000Z,EUR,med,-1,1
2019-02-07T07:45:00.000Z,EUR,low,0,0
2019-02-07T07:45:00.000Z,EUR,low,-1,1
2019-02-07T08:00:00.000Z,CHF,med,1,0
2019-02-07T08:30:00.000Z,GBP,low,-1,0
2019-02-07T08:30:00.000Z,GBP,low,-1,1
2019-02-07T08:35:00.000Z,GBP,med,0,0
2019-02-07T11:30:00.000Z,EUR,med,0,0
2019-02-07T12:00:00.000Z,GBP,high,0,0
2019-02-07T12:00:00.000Z,GBP,high,0,0
2019-02-07T12:00:00.000Z,GBP,med,0,0
2019-02-07T12:00:00.000Z,GBP,med,0,0
2019-02-07T13:30:00.000Z,USD,med,-1,0
2019-02-07T14:15:00.000Z,USD,med,0,0
2019-02-07T20:00:00.000Z,USD,low,-1,1
2019-02-07T23:50:00.000Z,JPY,low,0,0
2019-02-08T00:30:00.000Z,USD,med,0,0
2019-02-08T05:00:00.000Z,JPY,med,-1,-1
2019-02-08T06:45:00.000Z,CHF,low,0,0
2019-02-08T07:00:00.000Z,EUR,low,-1,1
2019-02-08T07:00:00.000Z,EUR,low,-1,-1
2019-02-08T07:45:00.000Z,EUR,med,1,-1
2019-02-08T07:45:00.000Z,EUR,med,0,-1
2019-02-08T07:45:00.000Z,EUR,med,-1,-1
2019-02-08T07:45:00.000Z,EUR,med,1,-1
2019-02-08T13:15:00.000Z,CAD,low,1,1
2019-02-08T13:30:00.000Z,CAD,high,-1,0
2019-02-08T13:30:00.000Z,CAD,high,1,-1
2019-02-08T18:15:00.000Z,USD,med,0,0
2019-02-11,USD,med,0,0
2019-02-11T07:30:00.000Z,EUR,low,-1,-1
2019-02-11T07:30:00.000Z,CHF,low,-1,0
2019-02-11T07:30:00.000Z,CHF,med,0,0
2019-02-11T07:30:00.000Z,CHF,low,0,0
2019-02-11T07:30:00.000Z,CHF,med,0,0
2019-02-11T08:30:00.000Z,EUR,med,0,0
2019-02-11T09:30:00.000Z,GBP,med,-1,-1
2019-02-11T09:30:00.000Z,GBP,med,-1,-1
2019-02-11T09:30:00.000Z,GBP,high,-1,0
2019-02-11T09:30:00.000Z,GBP,med,-1,1
2019-02-11T09:30:00.000Z,GBP,med,-1,1
2019-02-11T09:30:00.000Z,GBP,high,-1,1
2019-02-11T09:30:00.000Z,GBP,high,-1,-1
2019-02-11T09:30:00.000Z,GBP,med,1,-1
2019-02-11T09:30:00.000Z,GBP,med,-1,-1
2019-02-11T09:30:00.000Z,GBP,high,-1,0
2019-02-11T13:30:00.000Z,USD,med,0,0
2019-02-11T13:30:00.000Z,USD,low,1,0
2019-02-11T14:00:00.000Z,EUR,med,0,0
2019-02-11T21:45:00.000Z,NZD,low,1,0
2019-02-11T23:50:00.000Z,JPY,med,0,0
2019-02-12,EUR,med,0,0
2019-02-12T00:30:00.000Z,AUD,med,-1,0
2019-02-12T00:30:00.000Z,AUD,med,0,0
2019-02-12T00:30:00.000Z,AUD,med,0,0
2019-02-12T04:30:00.000Z,JPY,low,-1,0
2019-02-12T09:00:00.000Z,EUR,med,0,0
2019-02-12T11:00:00.000Z,USD,med,-1,0
2019-02-12T12:15:00.000Z,GBP,med,0,0
2019-02-12T15:15:00.000Z,USD,med,0,0
2019-02-12T17:30:00.000Z,USD,med,0,0
2019-02-12T17:45:00.000Z,USD,med,0,0
2019-02-12T20:50:00.000Z,AUD,med,0,0
2019-02-12T22:30:00.000Z,USD,med,0,0
2019-02-12T23:30:00.000Z,AUD,med,0,0
2019-02-12T23:30:00.000Z,USD,med,0,0
2019-02-12T23:30:00.000Z,EUR,med,0,0
2019-02-12T23:50:00.000Z,JPY,med,-1,0
2019-02-12T23:50:00.000Z,JPY,med,-1,0
2019-02-13,GBP,high,0,0
2019-02-13T00:30:00.000Z,USD,med,0,0
2019-02-13T02:00:00.000Z,NZD,med,0,0
2019-02-13T02:00:00.000Z,NZD,high,0,0
2019-02-13T09:30:00.000Z,GBP,high,-1,0
2019-02-13T09:30:00.000Z,GBP,high,-1,0
2019-02-13T09:30:00.000Z,GBP,med,-1,-1
2019-02-13T09:30:00.000Z,GBP,med,-1,-1
2019-02-13T09:30:00.000Z,GBP,low,1,1
2019-02-13T09:30:00.000Z,GBP,low,-1,-1
2019-02-13T10:00:00.000Z,EUR,med,-1,-1
2019-02-13T12:15:00.000Z,USD,med,0,0
2019-02-13T13:30:00.000Z,USD,high,-1,1
2019-02-13T13:30:00.000Z,USD,high,0,0
2019-02-13T13:50:00.000Z,USD,med,0,0
2019-02-13T17:00:00.000Z,USD,med,0,0
2019-02-13T19:10:00.000Z,NZD,med,0,0
2019-02-13T21:45:00.000Z,NZD,med,0,0
2019-02-13T23:50:00.000Z,JPY,high,-1,-1
2019-02-14,CNY,high,1,0
2019-02-14,CNY,high,1,0
2019-02-14,CNY,med,1,0
2019-02-14,GBP,high,0,0
2019-02-14T07:00:00.000Z,EUR,med,-1,0
2019-02-14T07:00:00.000Z,EUR,med,-1,0
2019-02-14T07:00:00.000Z,EUR,low,0,-1
2019-02-14T07:00:00.000Z,EUR,low,0,-1
2019-02-14T07:30:00.000Z,CHF,med,-1,0
2019-02-14T07:30:00.000Z,CHF,med,-1,0
2019-02-14T09:30:00.000Z,GBP,med,0,0
2019-02-14T10:00:00.000Z,EUR,med,0,0
2019-02-14T10:00:00.000Z,EUR,med,0,0
2019-02-14T13:30:00.000Z,CAD,med,-1,-1
2019-02-14T13:30:00.000Z,USD,high,-1,1
2019-02-14T13:30:00.000Z,USD,med,1,1
2019-02-14T13:30:00.000Z,USD,high,-1,-1
2019-02-14T13:30:00.000Z,CAD,low,0,0
2019-02-14T13:30:00.000Z,USD,med,-1,-1
2019-02-14T16:00:00.000Z,USD,med,0,0
2019-02-14T19:10:00.000Z,NZD,med,0,0
2019-02-14T20:45:00.000Z,AUD,med,0,0
2019-02-14T21:45:00.000Z,NZD,low,0,-1
2019-02-15,CNY,med,1,0
2019-02-15,CNY,med,1,0
2019-02-15,CNY,med,1,0
2019-02-15T01:30:00.000Z,CNY,med,-1,0
2019-02-15T01:30:00.000Z,CNY,med,-1,0
2019-02-15T04:30:00.000Z,JPY,med,0,0
2019-02-15T04:30:00.000Z,JPY,med,0,0
2019-02-15T04:30:00.000Z,JPY,low,0,0
2019-02-15T09:30:00.000Z,GBP,high,1,0
2019-02-15T09:30:00.000Z,GBP,high,1,1
2019-02-15T09:30:00.000Z,GBP,high,1,1
2019-02-15T09:30:00.000Z,GBP,high,1,1
2019-02-15T10:00:00.000Z,EUR,med,0,0
2019-02-15T10:00:00.000Z,EUR,low,-1,0
2019-02-15T13:00:00.000Z,EUR,med,0,0
2019-02-15T13:30:00.000Z,USD,med,1,0
2019-02-15T13:30:00.000Z,USD,med,-1,0
2019-02-15T14:00:00.000Z,CAD,med,1,0
2019-02-15T14:15:00.000Z,USD,med,-1,-1
2019-02-15T14:15:00.000Z,USD,med,-1,1
2019-02-15T14:55:00.000Z,USD,med,0,0
2019-02-15T15:00:00.000Z,USD,high,1,0
2019-02-15T15:45:00.000Z,EUR,med,0,0
2019-02-15T21:00:00.000Z,USD,low,0,0
2019-02-17T13:30:00.000Z,CAD,med,0,0
2019-02-17T23:50:00.000Z,JPY,med,-1,0
2019-02-17T23:50:00.000Z,JPY,med,-1,0
2019-02-18,CAD,high,0,0
2019-02-18,USD,high,0,0
2019-02-18T00:01:00.000Z,GBP,med,0,0
2019-02-18T00:01:00.000Z,GBP,med,0,0
2019-02-18T16:15:00.000Z,EUR,med,0,0
2019-02-19T00:30:00.000Z,AUD,med,0,0
2019-02-19T09:00:00.000Z,EUR,low,0,1
2019-02-19T09:30:00.000Z,GBP,med,0,0
2019-02-19T09:30:00.000Z,GBP,med,0,0
2019-02-19T09:30:00.000Z,GBP,med,-1,0
2019-02-19T09:30:00.000Z,GBP,med,1,0
2019-02-19T10:00:00.000Z,EUR,med,-1,0
2019-02-19T10:00:00.000Z,EUR,med,1,0
2019-02-19T10:00:00.000Z,EUR,high,0,0
2019-02-19T10:15:00.000Z,EUR,med,0,0
2019-02-19T13:50:00.000Z,USD,med,0,0
2019-02-19T15:00:00.000Z,USD,low,1,0
2019-02-19T15:00:00.000Z,EUR,med,0,0
2019-02-19T23:30:00.000Z,AUD,low,0,-1
2019-02-19T23:50:00.000Z,JPY,med,-1,-1
2019-02-19T23:50:00.000Z,JPY,med,0,-1
2019-02-20T00:00:00.000Z,AUD,low,0,1
2019-02-20,USD,med,0,0
2019-02-20,USD,med,0,0
2019-02-20T00:30:00.000Z,AUD,high,-1,0
2019-02-20T00:30:00.000Z,AUD,high,0,0
2019-02-20T07:00:00.000Z,JPY,med,0,-1
2019-02-20T07:00:00.000Z,EUR,low,1,-1
2019-02-20T07:00:00.000Z,EUR,med,0,0
2019-02-20T15:00:00.000Z,EUR,med,1,0
2019-02-20T18:10:00.000Z,USD,med,0,0
2019-02-20T19:00:00.000Z,USD,med,0,0
2019-02-21,EUR,med,0,0
2019-02-21T00:30:00.000Z,AUD,med,1,0
2019-02-21T00:30:00.000Z,AUD,high,0,0
2019-02-21T00:30:00.000Z,AUD,high,1,-1
2019-02-21T00:30:00.000Z,JPY,med,0,0
2019-02-21T01:00:00.000Z,USD,med,0,0
2019-02-21T04:30:00.000Z,JPY,low,-1,0
2019-02-21T07:00:00.000Z,EUR,med,0,0
2019-02-21T07:00:00.000Z,EUR,med,0,0
2019-02-21T07:00:00.000Z,EUR,low,0,0
2019-02-21T07:00:00.000Z,EUR,low,0,0
2019-02-21T07:45:00.000Z,EUR,low,1,0
2019-02-21T07:45:00.000Z,EUR,low,0,0
2019-02-21T07:45:00.000Z,EUR,low,0,0
2019-02-21T07:45:00.000Z,EUR,low,0,0
2019-02-21T07:45:00.000Z,EUR,med,0,0
2019-02-21T08:00:00.000Z,EUR,med,0,0
2019-02-21T08:15:00.000Z,EUR,low,1,0
2019-02-21T08:15:00.000Z,EUR,low,-1,0
2019-02-21T08:15:00.000Z,EUR,low,1,0
2019-02-21T08:30:00.000Z,EUR,low,1,0
2019-02-21T08:30:00.000Z,EUR,med,1,0
2019-02-21T08:30:00.000Z,EUR,med,-1,0
2019-02-21T09:00:00.000Z,EUR,med,-1,0
2019-02-21T09:00:00.000Z,EUR,med,1,0
2019-02-21T09:00:00.000Z,EUR,low,1,0
2019-02-21T09:00:00.000Z,EUR,med,0,0
2019-02-21T09:00:00.000Z,EUR,med,0,0
2019-02-21T09:00:00.000Z,EUR,high,0,0
2019-02-21T09:30:00.000Z,GBP,med,0,1
2019-02-21T09:30:00.000Z,GBP,med,1,0
2019-02-21T12:30:00.000Z,EUR,med,0,0
2019-02-21T12:50:00.000Z,USD,med,0,0
2019-02-21T13:30:00.000Z,CAD,low,1,-1
2019-02-21T13:30:00.000Z,USD,med,1,0
2019-02-21T13:30:00.000Z,USD,med,-1,0
2019-02-21T13:30:00.000Z,EUR,med,0,0
2019-02-21T15:00:00.000Z,USD,med,-1,1
2019-02-21T15:00:00.000Z,USD,low,-1,0
2019-02-21T17:35:00.000Z,CAD,med,0,0
2019-02-21T23:30:00.000Z,JPY,med,0,-1
2019-02-22,USD,med,0,0
2019-02-22T07:00:00.000Z,EUR,med,0,0
2019-02-22T07:00:00.000Z,EUR,med,0,0
2019-02-22T09:00:00.000Z,EUR,high,-1,0
2019-02-22T09:00:00.000Z,EUR,high,-1,0
2019-02-22T09:00:00.000Z,EUR,high,-1,0
2019-02-22T10:00:00.000Z,EUR,med,0,0
2019-02-22T10:00:00.000Z,EUR,med,0,0
2019-02-22T10:00:00.000Z,EUR,med,0,0
2019-02-22T13:30:00.000Z,CAD,high,-1,-1
2019-02-22T13:30:00.000Z,CAD,high,1,0
2019-02-22T13:40:00.000Z,USD,med,0,0
2019-02-22T15:00:00.000Z,EUR,high,0,0
2019-02-22T15:30:00.000Z,EUR,med,0,0
2019-02-22T17:30:00.000Z,USD,med,0,0
2019-02-22T18:30:00.000Z,USD,med,0,0
2019-02-22T22:30:00.000Z,USD,med,0,0
2019-02-25T05:00:00.000Z,JPY,low,0,0
2019-02-25T16:00:00.000Z,USD,med,0,0
2019-02-26T07:00:00.000Z,EUR,med,0,0
2019-02-26T07:45:00.000Z,EUR,low,1,0
2019-02-26T13:30:00.000Z,USD,med,0,0
2019-02-26T14:00:00.000Z,USD,med,-1,-1
2019-02-26T14:00:00.000Z,USD,med,-1,0
2019-02-26T14:30:00.000Z,EUR,med,0,0
2019-02-26T15:00:00.000Z,USD,high,1,1
2019-02-26T15:00:00.000Z,USD,med,0,0
2019-02-26T19:00:00.000Z,EUR,med,0,0
2019-02-26T21:45:00.000Z,NZD,med,-1,-1
2019-02-27,GBP,med,0,0
2019-02-27T00:30:00.000Z,AUD,high,-1,-1
2019-02-27T01:30:00.000Z,JPY,med,0,0
2019-02-27T08:30:00.000Z,EUR,med,0,0
2019-02-27T09:00:00.000Z,EUR,med,-1,0
2019-02-27T10:00:00.000Z,EUR,med,1,0
2019-02-27T10:00:00.000Z,EUR,med,0,0
2019-02-27T10:00:00.000Z,EUR,med,1,0
2019-02-27T10:00:00.000Z,EUR,med,0,0
2019-02-27T13:30:00.000Z,CAD,high,0,0
2019-02-27T13:30:00.000Z,CAD,high,0,0
2019-02-27T15:00:00.000Z,USD,med,1,-1
2019-02-27T15:00:00.000Z,USD,low,-1,1
2019-02-27T15:00:00.000Z,USD,med,0,0
2019-02-27T23:50:00.000Z,JPY,med,-1,0
2019-02-27T23:50:00.000Z,JPY,med,-1,0
2019-02-27T23:50:00.000Z,JPY,med,-1,0
2019-02-27T23:50:00.000Z,JPY,med,-1,0
2019-02-28T00:01:00.000Z,GBP,low,1,0
2019-02-28T00:30:00.000Z,AUD,med,1,1
2019-02-28T00:30:00.000Z,AUD,low,-1,0
2019-02-28T01:00:00.000Z,CNY,high,-1,0
2019-02-28T01:00:00.000Z,CNY,med,-1,0
2019-02-28T01:30:00.000Z,JPY,med,0,0
2019-02-28T05:00:00.000Z,JPY,low,0,0
2019-02-28T05:00:00.000Z,JPY,med,-1,0
2019-02-28T05:00:00.000Z,JPY,med,-1,0
2019-02-28T06:45:00.000Z,CHF,low,-1,-1
2019-02-28T06:45:00.000Z,CHF,low,-1,0
2019-02-28T07:00:00.000Z,GBP,low,-1,0
2019-02-28T07:00:00.000Z,GBP,low,1,0
2019-02-28T07:00:00.000Z,EUR,low,-1,0
2019-02-28T07:45:00.000Z,EUR,low,-1,0
2019-02-28T07:45:00.000Z,EUR,low,-1,0
2019-02-28T07:45:00.000Z,EUR,low,-1,0
2019-02-28T07:45:00.000Z,EUR,low,-1,0
2019-02-28T07:45:00.000Z,EUR,med,1,0
2019-02-28T07:45:00.000Z,EUR,med,0,0
2019-02-28T07:45:00.000Z,EUR,low,0,0
2019-02-28T08:00:00.000Z,CHF,med,-1,0
2019-02-28T11:30:00.000Z,EUR,med,0,0
2019-02-28T13:00:00.000Z,EUR,med,1,0
2019-02-28T13:00:00.000Z,EUR,med,1,0
2019-02-28T13:00:00.000Z,EUR,low,-1,0
2019-02-28T13:00:00.000Z,EUR,low,0,0
2019-02-28T13:00:00.000Z,USD,med,0,0
2019-02-28T13:30:00.000Z,CAD,low,-1,0
2019-02-28T13:30:00.000Z,USD,med,-1,-1
2019-02-28T13:30:00.000Z,CAD,low,-1,0
2019-02-28T13:30:00.000Z,CAD,low,0,0
2019-02-28T13:50:00.000Z,USD,med,0,0
2019-02-28T14:45:00.000Z,USD,med,1,0
2019-02-28T17:15:00.000Z,USD,med,0,0
2019-02-28T18:00:00.000Z,USD,med,0,0
2019-02-28T21:30:00.000Z,AUD,med,0,0
2019-02-28T21:30:00.000Z,USD,med,0,0
2019-02-28T21:45:00.000Z,NZD,med,0,0
2019-02-28T21:45:00.000Z,NZD,med,-1,0
2019-02-28T23:30:00.000Z,JPY,med,1,1
2019-02-28T23:30:00.000Z,JPY,med,-1,0
2019-02-28T23:30:00.000Z,JPY,med,0,0
2019-03-01T00:30:00.000Z,JPY,med,0,0
2019-03-01T01:15:00.000Z,USD,med,0,0
2019-03-01T01:45:00.000Z,CNY,low,1,0
2019-03-01T05:00:00.000Z,JPY,low,-1,0
2019-03-01T07:00:00.000Z,EUR,med,1,1
2019-03-01T07:30:00.000Z,CHF,med,-1,1
2019-03-01T08:30:00.000Z,CHF,low,1,0
2019-03-01T08:50:00.000Z,EUR,low,1,0
2019-03-01T08:55:00.000Z,EUR,med,0,0
2019-03-01T08:55:00.000Z,EUR,med,-1,-1
2019-03-01T08:55:00.000Z,EUR,med,0,0
2019-03-01T09:00:00.000Z,EUR,med,1,0
2019-03-01T09:15:00.000Z,GBP,med,0,0
2019-03-01T09:30:00.000Z,GBP,low,0,0
2019-03-01T09:30:00.000Z,GBP,med,0,0
2019-03-01T10:00:00.000Z,EUR,med,-1,0
2019-03-01T10:00:00.000Z,EUR,med,1,0
2019-03-01T10:00:00.000Z,EUR,med,0,0
2019-03-01T13:30:00.000Z,CAD,med,-1,0
2019-03-01T13:30:00.000Z,CAD,high,-1,0
2019-03-01T13:30:00.000Z,USD,med,0,1
2019-03-01T15:00:00.000Z,USD,high,-1,0
2019-03-01T15:00:00.000Z,USD,high,-1,0
2019-03-01T17:50:00.000Z,USD,med,0,0
2019-03-03T23:46:00.000Z,AUD,med,0,-1
2019-03-04T00:00:00.000Z,AUD,med,0,0
2019-03-04T00:30:00.000Z,AUD,high,1,1
2019-03-04T01:00:00.000Z,NZD,med,0,0
2019-03-04T09:30:00.000Z,GBP,med,-1,0
2019-03-04T09:30:00.000Z,EUR,med,1,0
2019-03-04T10:00:00.000Z,EUR,low,1,0
2019-03-04T10:00:00.000Z,EUR,low,1,0
2019-03-04T15:00:00.000Z,USD,med,-1,0
2019-03-04T21:30:00.000Z,AUD,med,0,0
2019-03-05T00:00:00.000Z,NZD,med,0,-1
2019-03-05T00:30:00.000Z,JPY,med,0,0
2019-03-05T00:30:00.000Z,JPY,med,0,0
2019-03-05T03:30:00.000Z,AUD,high,0,0
2019-03-05T07:30:00.000Z,CHF,low,0,0
2019-03-05T07:30:00.000Z,CHF,med,1,0
2019-03-05T07:30:00.000Z,CHF,low,0,0
2019-03-05T07:30:00.000Z,CHF,med,0,0
2019-03-05T08:50:00.000Z,EUR,low,-1,0
2019-03-05T08:50:00.000Z,EUR,low,1,0
2019-03-05T08:55:00.000Z,EUR,low,1,0
2019-03-05T08:55:00.000Z,EUR,med,1,0
2019-03-05T09:00:00.000Z,EUR,low,1,0
2019-03-05T09:00:00.000Z,EUR,med,1,0
2019-03-05T09:00:00.000Z,CHF,med,0,0
2019-03-05T09:30:00.000Z,GBP,med,1,0
2019-03-05T10:00:00.000Z,EUR,med,1,-1
2019-03-05T10:00:00.000Z,EUR,low,0,1
2019-03-05T12:30:00.000Z,USD,med,0,0
2019-03-05T14:30:00.000Z,USD,med,0,0
2019-03-05T15:00:00.000Z,USD,high,1,0
